,Date,number shares,open,prediction,status,balance,profit/loss,Actual Status
0,2018-01-02,19.0,1053.02002,1052.674285,0.0,20007.38038,0.0,Buy
1,2018-01-03,19.0,1073.930054,1054.781052,1.0,20404.671026,397.2906460000013,Sell
2,2018-01-04,19.0,1097.089966,1056.186522,3.0,20844.709354,837.328974,Pass
3,2018-01-05,19.0,1103.449951,1058.230249,3.0,20965.549069,958.1686890000019,Pass
4,2018-01-08,19.0,1111.0,1059.622659,3.0,21109.0,1101.6196200000013,Pass
5,2018-01-09,19.0,1118.439941,1061.991645,3.0,21250.358879000003,1242.9784990000044,Pass
6,2018-01-10,19.0,1107.0,1064.706788,3.0,21033.0,1025.6196200000013,Pass
7,2018-01-11,19.0,1112.310059,1067.947307,3.0,21133.891120999997,1126.5107409999982,Pass
8,2018-01-12,19.0,1110.099976,1069.897942,3.0,21091.899544,1084.5191640000012,Pass
9,2018-01-16,19.0,1140.310059,1073.792482,3.0,21665.891120999997,1658.5107409999982,Pass
10,2018-01-17,19.0,1136.359985,1077.553053,3.0,21590.839715000002,1583.4593350000032,Pass
11,2018-01-18,19.0,1139.349976,1082.024663,3.0,21647.649544,1640.2691640000012,Pass
12,2018-01-19,19.0,1138.030029,1083.94676,3.0,21622.570551,1615.190171000002,Pass
13,2018-01-22,19.0,1143.819946,1087.877567,3.0,21732.578974,1725.1985940000013,Pass
14,2018-01-23,19.0,1170.619995,1092.981814,3.0,22241.779905,2234.3995250000007,Pass
15,2018-01-24,19.0,1184.97998,1097.792681,3.0,22514.61962,2507.2392400000026,Pass
16,2018-01-25,19.0,1180.709961,1101.968998,3.0,22433.489259,2426.108879000003,Pass
17,2018-01-26,19.0,1187.530029,1106.527694,3.0,22563.070551,2555.690171000002,Pass
18,2018-01-29,19.0,1188.0,1111.483432,3.0,22572.0,2564.6196200000013,Pass
19,2018-01-30,19.0,1177.719971,1115.460373,3.0,22376.679449,2369.2990690000006,Pass
20,2018-01-31,19.0,1183.810059,1120.279199,3.0,22492.391120999997,2485.0107409999982,Pass
21,2018-02-01,19.0,1175.98999,1124.266464,3.0,22343.80981,2336.42943,Pass
22,2018-02-02,19.0,1127.420044,1128.627137,0.0,21420.980836,1413.6004560000001,Buy
23,2018-02-05,19.0,1100.609985,1131.347328,2.0,20911.589715000002,904.2093350000032,Hold
24,2018-02-06,19.0,1033.97998,1132.310305,2.0,19645.61962,-361.7607599999974,Hold
25,2018-02-07,19.0,1084.969971,1133.265362,2.0,20614.429449,607.0490690000006,Hold
26,2018-02-08,19.0,1059.869995,1132.355074,2.0,20137.529905,130.14952500000072,Hold
27,2018-02-09,19.0,1025.880005,1131.572017,2.0,19491.720095,-515.6602849999981,Hold
28,2018-02-12,19.0,1056.670044,1130.722067,2.0,20076.730836,69.35045600000012,Hold
29,2018-02-13,19.0,1050.0,1129.472106,2.0,19950.0,-57.380379999998695,Hold
30,2018-02-14,19.0,1054.319946,1127.10972,2.0,20032.078974,24.69859400000132,Hold
31,2018-02-15,19.0,1083.449951,1124.585402,2.0,20585.549069,578.1686890000019,Hold
32,2018-02-16,19.0,1093.380005,1122.816393,2.0,20774.220095,766.8397150000019,Hold
33,2018-02-20,19.0,1092.76001,1121.679198,2.0,20762.44019,755.0598100000025,Hold
34,2018-02-21,19.0,1109.099976,1118.756575,2.0,21072.899544,1065.5191640000012,Hold
35,2018-02-22,19.0,1119.170044,1118.697848,1.0,21264.230836,1256.8504560000001,Sell
36,2018-02-23,19.0,1118.660034,1117.205286,3.0,21254.540646,1247.1602660000026,Pass
37,2018-02-26,19.0,1131.859985,1115.017937,3.0,21505.339715000002,1497.9593350000032,Pass
38,2018-02-27,19.0,1143.699951,1114.001093,3.0,21730.299069,1722.918689000002,Pass
39,2018-02-28,19.0,1122.0,1113.098394,3.0,21318.0,1310.6196200000013,Pass
40,2018-03-01,19.0,1109.540039,1111.274072,0.0,21081.260741,1073.8803609999995,Buy
41,2018-03-02,19.0,1057.97998,1107.981717,2.0,20101.61962,94.23924000000261,Hold
42,2018-03-05,19.0,1078.130005,1105.168,2.0,20484.470095,477.0897150000019,Hold
43,2018-03-06,19.0,1102.099976,1103.213013,2.0,20939.899544,932.5191640000012,Hold
44,2018-03-07,19.0,1092.819946,1101.452564,2.0,20763.578974,756.1985940000013,Hold
45,2018-03-08,19.0,1117.199951,1100.1871,1.0,21226.799069,1219.418689000002,Sell
46,2018-03-09,19.0,1139.5,1100.078621,3.0,21650.5,1643.1196200000013,Pass
47,2018-03-12,19.0,1165.050049,1099.157752,3.0,22135.950931,2128.5705510000007,Pass
48,2018-03-13,19.0,1171.829956,1101.260326,3.0,22264.769164,2257.3887840000025,Pass
49,2018-03-14,19.0,1145.800049,1100.383116,3.0,21770.200931,1762.8205510000007,Pass
50,2018-03-15,19.0,1149.569946,1101.695302,3.0,21841.828974,1834.4485940000013,Pass
51,2018-03-16,19.0,1155.349976,1105.053882,3.0,21951.649544,1944.2691640000012,Pass
52,2018-03-19,19.0,1117.76001,1106.68851,3.0,21237.44019,1230.0598100000025,Pass
53,2018-03-20,19.0,1098.400024,1108.520841,0.0,20869.600456,862.2200760000014,Buy
54,2018-03-21,19.0,1092.569946,1109.76048,2.0,20758.828974,751.4485940000013,Hold
55,2018-03-22,19.0,1080.01001,1111.554792,2.0,20520.19019,512.8098100000025,Hold
56,2018-03-23,19.0,1051.369995,1111.85461,2.0,19976.029905,-31.35047499999928,Hold
57,2018-03-26,19.0,1050.599976,1110.072979,2.0,19961.399544,-45.98083599999882,Hold
58,2018-03-27,19.0,1063.900024,1109.173458,2.0,20214.100456,206.72007600000143,Hold
59,2018-03-28,19.0,1001.909973,1108.1128,2.0,19036.289487000002,-971.0908929999969,Hold
60,2018-03-29,19.0,1011.210022,1104.479357,2.0,19212.990418,-794.3899619999975,Hold
61,2018-04-02,19.0,1027.619995,1100.767693,2.0,19524.779905,-482.6004749999993,Hold
62,2018-04-03,19.0,1016.150024,1097.614146,2.0,19306.850456,-700.5299239999986,Hold
63,2018-04-04,19.0,998.22998,1093.748539,2.0,18966.369619999998,-1041.010760000001,Hold
64,2018-04-05,19.0,1046.390015,1090.823995,2.0,19881.410284999998,-125.97009500000058,Hold
65,2018-04-06,19.0,1023.099976,1086.702421,2.0,19438.899544,-568.4808359999988,Hold
66,2018-04-09,19.0,1020.039978,1083.023582,2.0,19380.759582,-626.6207979999999,Hold
67,2018-04-10,19.0,1030.26001,1078.062435,2.0,19574.94019,-432.44018999999753,Hold
68,2018-04-11,19.0,1032.0,1073.418385,2.0,19608.0,-399.3803799999987,Hold
69,2018-04-12,19.0,1031.469971,1069.887009,2.0,19597.929449,-409.4509309999994,Hold
70,2018-04-13,19.0,1046.890015,1066.544311,2.0,19890.910284999998,-116.47009500000058,Hold
71,2018-04-16,19.0,1045.550049,1063.059603,2.0,19865.450931,-141.9294489999993,Hold
72,2018-04-17,19.0,1061.199951,1060.647028,1.0,20162.799069,155.4186890000019,Sell
73,2018-04-18,19.0,1079.01001,1058.998857,3.0,20501.19019,493.80981000000247,Pass
74,2018-04-19,19.0,1069.02002,1055.251714,3.0,20311.38038,304.0,Pass
75,2018-04-20,19.0,1084.27002,1054.151459,3.0,20601.13038,593.75,Pass
76,2018-04-23,19.0,1082.97998,1053.150312,3.0,20576.61962,569.2392400000026,Pass
77,2018-04-24,19.0,1059.199951,1049.597557,3.0,20124.799069,117.4186890000019,Pass
78,2018-04-25,19.0,1029.75,1047.608781,0.0,19565.25,-442.1303799999987,Buy
79,2018-04-26,19.0,1033.219971,1044.913756,2.0,19631.179449,-376.2009309999994,Hold
80,2018-04-27,19.0,1045.540039,1044.469353,1.0,19865.260741,-142.11963900000046,Sell
81,2018-04-30,19.0,1034.420044,1041.932482,0.0,19653.980836,-353.3995439999999,Buy
82,2018-05-01,19.0,1016.299988,1041.408682,2.0,19309.699772,-697.6806079999988,Hold
83,2018-05-02,19.0,1034.0,1041.20758,2.0,19646.0,-361.3803799999987,Hold
84,2018-05-03,19.0,1025.369995,1039.72725,2.0,19482.029905,-525.3504749999993,Hold
85,2018-05-04,19.0,1019.609985,1040.010093,2.0,19372.589715000002,-634.7906649999968,Hold
86,2018-05-07,19.0,1053.890015,1039.543722,1.0,20023.910284999998,16.529904999999417,Sell
87,2018-05-08,19.0,1064.619995,1041.555556,3.0,20227.779905,220.39952500000072,Pass
88,2018-05-09,19.0,1064.099976,1042.626603,3.0,20217.899544,210.51916400000118,Pass
89,2018-05-10,19.0,1095.0,1043.666925,3.0,20805.0,797.6196200000013,Pass
90,2018-05-11,19.0,1100.410034,1045.783789,3.0,20907.790646,900.4102660000026,Pass
91,2018-05-14,19.0,1105.569946,1048.443399,3.0,21005.828974,998.4485940000013,Pass
92,2018-05-15,19.0,1096.900024,1051.813032,3.0,20841.100456,833.7200760000014,Pass
93,2018-05-16,19.0,1085.089966,1053.052634,3.0,20616.709354,609.328974,Pass
94,2018-05-17,19.0,1081.459961,1056.215342,3.0,20547.739259,540.3588790000031,Pass
95,2018-05-18,19.0,1066.0,1058.114831,3.0,20254.0,246.6196200000013,Pass
