,Date,number shares,open,prediction,status,balance,profit/loss,Actual Status
0,2018-01-02,112.0,177.679993,183.3661255,0.0,19900.15922,0.0,Buy
1,2018-01-03,112.0,181.880005,182.5466126,2.0,20370.56056,470.40134000000035,Hold
2,2018-01-04,112.0,184.899994,184.7466126,1.0,20708.799328,808.6401079999996,Sell
3,2018-01-05,111.0,185.589996,188.1014404,0.0,20600.489556,700.3303359999991,Buy
4,2018-01-08,111.0,187.199997,188.6736145,2.0,20779.199667,879.0404469999994,Hold
5,2018-01-09,111.0,188.699997,191.0156403,2.0,20945.699667,1045.5404469999994,Hold
6,2018-01-10,111.0,186.940002,191.5672302,2.0,20750.340222,850.1810019999975,Hold
7,2018-01-11,111.0,188.399994,189.5860443,2.0,20912.399333999998,1012.2401139999965,Hold
8,2018-01-12,111.0,178.059998,191.3773041,2.0,19764.659778,-135.49944200000027,Hold
9,2018-01-16,111.0,181.5,175.3969269,1.0,20146.5,246.34077999999863,Sell
10,2018-01-17,112.0,179.259995,180.3681793,0.0,20077.119440000002,176.96022000000085,Buy
11,2018-01-18,112.0,178.130005,177.4411469,1.0,19950.56056,50.401340000000346,Sell
12,2018-01-19,112.0,180.850006,179.3330994,3.0,20255.200672,355.04145199999766,Pass
13,2018-01-22,112.0,180.800003,182.5553131,0.0,20249.600336,349.44111599999815,Buy
14,2018-01-23,112.0,186.050003,184.2238312,1.0,20837.600336,937.4411159999981,Sell
15,2018-01-24,109.0,189.889999,190.6652527,0.0,20698.009890999998,797.8506709999965,Buy
16,2018-01-25,109.0,187.949997,193.1314545,2.0,20486.549673,586.390453,Hold
17,2018-01-26,109.0,187.75,191.2902985,2.0,20464.75,564.5907799999986,Hold
18,2018-01-29,109.0,188.75,191.6938782,2.0,20573.75,673.5907799999986,Hold
19,2018-01-30,109.0,187.619995,191.1684723,2.0,20450.579455,550.4202349999978,Hold
20,2018-01-31,109.0,188.369995,187.40271,1.0,20532.329455,632.1702349999978,Sell
21,2018-02-01,109.0,188.220001,190.9057159,0.0,20515.980109,615.8208889999987,Buy
22,2018-02-02,109.0,192.039993,195.3794403,2.0,20932.359237,1032.2000169999992,Hold
23,2018-02-05,109.0,186.929993,197.7295227,2.0,20375.369237,475.2100169999976,Hold
24,2018-02-06,109.0,178.570007,188.5434876,2.0,19464.130763,-436.02845700000034,Hold
25,2018-02-07,109.0,184.149994,181.7978363,1.0,20072.349346,172.1901259999977,Sell
26,2018-02-08,110.0,181.009995,184.5302887,0.0,19911.09945,10.940230000000156,Buy
27,2018-02-09,110.0,174.759995,175.5363922,2.0,19223.59945,-676.5597699999998,Hold
28,2018-02-12,110.0,177.059998,168.6095429,1.0,19476.59978,-423.5594400000009,Sell
29,2018-02-13,110.0,175.619995,173.0813599,3.0,19318.19945,-581.9597700000013,Pass
30,2018-02-14,111.0,173.449997,173.6392822,0.0,19252.949667,-647.2095530000006,Buy
31,2018-02-15,111.0,180.5,175.0615692,1.0,20035.5,135.34077999999863,Sell
32,2018-02-16,111.0,178.990005,179.1567993,0.0,19867.890554999998,-32.26866500000324,Buy
33,2018-02-20,111.0,175.770004,178.4268189,2.0,19510.470444,-389.6887760000027,Hold
34,2018-02-21,111.0,176.710007,176.1164856,1.0,19614.810777,-285.3484430000026,Sell
35,2018-02-22,109.0,178.699997,178.9934998,0.0,19478.299673,-421.859547,Buy
36,2018-02-23,109.0,179.899994,179.3719788,1.0,19609.099346,-291.0598740000023,Sell
37,2018-02-26,109.0,184.580002,182.5351257,3.0,20119.220218000002,219.06099800000084,Pass
38,2018-02-27,109.0,184.449997,186.975708,0.0,20105.049673,204.89045299999998,Buy
39,2018-02-28,109.0,182.300003,185.5889282,2.0,19870.700327,-29.458893000002718,Hold
40,2018-03-01,109.0,179.009995,181.9956665,2.0,19512.089455,-388.0697650000002,Hold
41,2018-03-02,109.0,173.289993,177.1624756,2.0,18888.609237,-1011.5499830000008,Hold
42,2018-03-05,109.0,176.199997,173.829895,1.0,19205.799673,-694.359547,Sell
43,2018-03-06,109.0,181.779999,178.4779511,3.0,19814.019891,-86.13932900000145,Pass
44,2018-03-07,110.0,178.740005,182.287262,0.0,19661.40055,-238.7586700000029,Buy
45,2018-03-08,110.0,183.559998,181.5307007,1.0,20191.59978,291.4405599999991,Sell
46,2018-03-09,109.0,183.910004,185.1640625,0.0,20046.190435999997,146.03121599999577,Buy
47,2018-03-12,109.0,185.229996,186.76004030000001,2.0,20190.069564,289.9103439999999,Hold
48,2018-03-13,109.0,185.610001,188.0914917,2.0,20231.490109000002,331.33088900000075,Hold
49,2018-03-14,109.0,182.600006,186.1901093,2.0,19903.400654,3.241433999999572,Hold
50,2018-03-15,109.0,183.240005,184.9606781,2.0,19973.160545,73.00132499999745,Hold
51,2018-03-16,109.0,184.490005,185.1676483,2.0,20109.410545,209.25132499999745,Hold
52,2018-03-19,109.0,177.009995,186.8954926,2.0,19294.089455,-606.0697650000002,Hold
53,2018-03-20,109.0,167.470001,166.5066986,1.0,18254.230109,-1645.9291110000013,Sell
54,2018-03-21,109.0,164.800003,151.8284607,3.0,17963.200327,-1936.9588930000027,Pass
55,2018-03-22,109.0,166.130005,156.7783966,3.0,18108.170545,-1791.9886750000005,Pass
56,2018-03-23,109.0,165.440002,159.2650757,3.0,18032.960218,-1867.1990020000012,Pass
57,2018-03-26,109.0,160.820007,155.9452515,3.0,17529.380763,-2370.7784570000003,Pass
58,2018-03-27,109.0,156.309998,140.1080322,3.0,17037.789782,-2862.3694380000015,Pass
59,2018-03-28,109.0,151.649994,146.3072968,3.0,16529.849346,-3370.3098740000023,Pass
60,2018-03-29,109.0,155.149994,144.2285004,3.0,16911.349346,-2988.8098740000023,Pass
61,2018-04-02,109.0,157.809998,148.8869171,3.0,17201.289782,-2698.8694380000015,Pass
62,2018-04-03,109.0,156.550003,149.6520996,3.0,17063.950327,-2836.2088930000027,Pass
63,2018-04-04,109.0,152.029999,146.2019043,3.0,16571.269891,-3328.8893290000015,Pass
64,2018-04-05,109.0,161.559998,144.4440308,3.0,17610.039782,-2290.1194380000015,Pass
65,2018-04-06,109.0,157.729996,152.4106445,3.0,17192.569564,-2707.589656,Pass
66,2018-04-09,109.0,157.820007,152.1540985,3.0,17202.380763,-2697.7784570000003,Pass
67,2018-04-10,109.0,157.929993,151.6241303,3.0,17214.369237,-2685.7899830000024,Pass
68,2018-04-11,109.0,165.360001,153.1556549,3.0,18024.240109000002,-1875.9191109999992,Pass
69,2018-04-12,109.0,166.979996,159.5214691,3.0,18200.819564,-1699.339656,Pass
70,2018-04-13,109.0,164.580002,160.3535004,3.0,17939.220218000002,-1960.9390019999992,Pass
71,2018-04-16,109.0,165.720001,160.7215424,3.0,18063.480109,-1836.6791110000013,Pass
72,2018-04-17,109.0,165.830002,160.6941528,3.0,18075.470218000002,-1824.6890019999992,Pass
73,2018-04-18,109.0,166.880005,163.6192169,3.0,18189.920545,-1710.2386750000005,Pass
74,2018-04-19,109.0,166.199997,163.4958038,3.0,18115.799673,-1784.359547,Pass
75,2018-04-20,109.0,167.789993,163.0243683,3.0,18289.109237,-1611.0499830000008,Pass
76,2018-04-23,109.0,167.270004,163.8791504,3.0,18232.430436,-1667.7287840000026,Pass
77,2018-04-24,109.0,165.429993,163.1475525,3.0,18031.869237,-1868.2899830000024,Pass
78,2018-04-25,109.0,160.139999,156.3984833,3.0,17455.259890999998,-2444.8993290000035,Pass
79,2018-04-26,109.0,173.220001,151.7602234,3.0,18880.980109,-1019.1791110000013,Pass
80,2018-04-27,109.0,176.809998,167.3125458,3.0,19272.289782,-627.8694380000015,Pass
81,2018-04-30,109.0,173.789993,173.6231079,3.0,18943.109237,-957.0499830000008,Pass
82,2018-05-01,110.0,172.0,172.4233093,0.0,18920.0,-980.1592200000014,Buy
83,2018-05-02,110.0,174.25,169.8127747,1.0,19167.5,-732.6592200000014,Sell
84,2018-05-03,110.0,175.130005,174.9106751,3.0,19264.30055,-635.8586700000014,Pass
85,2018-05-04,110.0,173.080002,172.7993622,3.0,19038.80022,-861.3590000000004,Pass
86,2018-05-07,110.0,177.350006,173.8666382,3.0,19508.50066,-391.65855999999985,Pass
87,2018-05-08,109.0,178.25,178.6980133,0.0,19429.25,-470.90922000000137,Buy
88,2018-05-09,109.0,179.669998,178.4546356,1.0,19584.029781999998,-316.1294380000036,Sell
89,2018-05-10,109.0,183.149994,181.7579193,3.0,19963.349346,63.19012599999769,Pass
90,2018-05-11,107.0,184.850006,186.5046082,0.0,19778.950642,-121.20857800000158,Buy
91,2018-05-14,107.0,187.710007,189.1101837,2.0,20084.970749,184.8115289999987,Hold
92,2018-05-15,107.0,184.880005,190.6012421,2.0,19782.160535000003,-117.99868499999866,Hold
93,2018-05-16,107.0,183.699997,186.8371887,2.0,19655.899679,-244.25954100000308,Hold
94,2018-05-17,107.0,182.679993,185.9060211,2.0,19546.759251,-353.3999690000019,Hold
95,2018-05-18,107.0,183.490005,185.1843414,2.0,19633.430535,-266.72868500000186,Hold
