,Date,number shares,open,prediction,status,balance,profit/loss,Actual Status
0,2018-01-02,232.0,86.129997,88.27141266,0.0,19982.1593,0.0,Buy
1,2018-01-03,232.0,86.059998,88.77141266,2.0,19965.919535999998,-16.239764000001742,Hold
2,2018-01-04,232.0,86.589996,89.47141266,2.0,20088.879072,106.71977200000038,Hold
3,2018-01-05,232.0,87.660004,89.78818512,2.0,20337.120928,354.9616280000009,Hold
4,2018-01-08,232.0,88.199997,90.27430725,2.0,20462.399304,480.2400039999993,Hold
5,2018-01-09,232.0,88.650002,90.35939026,2.0,20566.800464,584.6411640000006,Hold
6,2018-01-10,232.0,87.860001,90.53005981,2.0,20383.520232,401.3609319999996,Hold
7,2018-01-11,232.0,88.129997,90.2907486,2.0,20446.159304,464.00000400000135,Hold
8,2018-01-12,232.0,88.669998,90.13257599,2.0,20571.439536,589.2802360000023,Hold
9,2018-01-16,232.0,90.099998,90.81297302,2.0,20903.199536,921.0402360000007,Hold
10,2018-01-17,232.0,89.080002,90.38726807,2.0,20666.560464,684.401163999999,Hold
11,2018-01-18,232.0,89.800003,90.94660187,2.0,20833.600696,851.441396000002,Hold
12,2018-01-19,232.0,90.139999,91.5752182,2.0,20912.479768,930.3204680000017,Hold
13,2018-01-22,232.0,90.0,91.55963135,2.0,20880.0,897.8407000000007,Hold
14,2018-01-23,232.0,91.900002,91.45100403000001,1.0,21320.800464,1338.6411640000006,Sell
15,2018-01-24,230.0,92.550003,92.63143921,0.0,21286.50069,1304.3413900000014,Buy
16,2018-01-25,230.0,92.470001,92.50552368,2.0,21268.10023,1285.9409300000007,Hold
17,2018-01-26,230.0,93.120003,92.77498627,1.0,21417.60069,1435.44139,Sell
18,2018-01-29,230.0,95.139999,93.06102753,3.0,21882.19977,1900.04047,Pass
19,2018-01-30,234.0,93.300003,93.63106537,0.0,21832.200702000002,1850.0414020000026,Buy
20,2018-01-31,234.0,93.75,92.77934265,1.0,21937.5,1955.3407000000007,Sell
21,2018-02-01,234.0,94.790001,93.53075409,3.0,22180.860234,2198.7009340000004,Pass
22,2018-02-02,234.0,93.639999,93.45956421,3.0,21911.759766,1929.6004659999999,Pass
23,2018-02-05,241.0,90.559998,92.31004333,0.0,21824.959518,1842.8002180000003,Buy
24,2018-02-06,241.0,86.889999,90.16806793,2.0,20940.489759,958.3304590000007,Hold
25,2018-02-07,241.0,90.489998,88.2134552,1.0,21808.089518,1825.9302180000013,Sell
26,2018-02-08,243.0,89.709999,91.10858917,0.0,21799.529757,1817.370457000001,Buy
27,2018-02-09,243.0,86.300003,88.22924042,2.0,20970.900729,988.7414290000015,Hold
28,2018-02-12,243.0,88.739998,87.52494812,1.0,21563.819514,1581.6602139999995,Sell
29,2018-02-13,242.0,88.93,90.43243408,0.0,21521.06,1538.900700000002,Buy
