,Date,number shares,open,prediction,status,balance,profit/loss,Actual Status
0,2018-01-02,19.0,1053.02002,1068.30874,0.0,20007.38038,0.0,Buy
1,2018-01-03,19.0,1073.930054,1072.50874,1.0,20404.671026,397.2906460000013,Sell
2,2018-01-04,19.0,1097.089966,1080.70874,3.0,20844.709354,837.328974,Pass
3,2018-01-05,19.0,1103.449951,1101.594971,3.0,20965.549069,958.1686890000019,Pass
4,2018-01-08,19.0,1111.0,1109.00354,3.0,21109.0,1101.6196200000013,Pass
5,2018-01-09,19.0,1118.439941,1117.227661,3.0,21250.358879000003,1242.9784990000044,Pass
6,2018-01-10,19.0,1107.0,1115.413696,0.0,21033.0,1025.6196200000013,Buy
7,2018-01-11,19.0,1112.310059,1111.255005,1.0,21133.891120999997,1126.5107409999982,Sell
8,2018-01-12,19.0,1110.099976,1113.734863,0.0,21091.899544,1084.5191640000012,Buy
9,2018-01-16,19.0,1140.310059,1114.949829,1.0,21665.891120999997,1658.5107409999982,Sell
10,2018-01-17,19.0,1136.359985,1133.618164,3.0,21590.839715000002,1583.4593350000032,Pass
11,2018-01-18,19.0,1139.349976,1130.468506,3.0,21647.649544,1640.2691640000012,Pass
12,2018-01-19,19.0,1138.030029,1131.465088,3.0,21622.570551,1615.190171000002,Pass
13,2018-01-22,19.0,1143.819946,1139.461548,3.0,21732.578974,1725.1985940000013,Pass
14,2018-01-23,19.0,1170.619995,1148.526611,3.0,22241.779905,2234.3995250000007,Pass
15,2018-01-24,19.0,1184.97998,1173.883057,3.0,22514.61962,2507.2392400000026,Pass
16,2018-01-25,19.0,1180.709961,1174.031738,3.0,22433.489259,2426.108879000003,Pass
17,2018-01-26,19.0,1187.530029,1178.481079,3.0,22563.070551,2555.690171000002,Pass
18,2018-01-29,19.0,1188.0,1174.452759,3.0,22572.0,2564.6196200000013,Pass
19,2018-01-30,19.0,1177.719971,1190.665894,0.0,22376.679449,2369.2990690000006,Buy
20,2018-01-31,19.0,1183.810059,1181.143799,1.0,22492.391120999997,2485.0107409999982,Sell
21,2018-02-01,19.0,1175.98999,1178.678833,0.0,22343.80981,2336.42943,Buy
22,2018-02-02,19.0,1127.420044,1175.596924,2.0,21420.980836,1413.6004560000001,Hold
23,2018-02-05,19.0,1100.609985,1117.720215,2.0,20911.589715000002,904.2093350000032,Hold
24,2018-02-06,19.0,1033.97998,1063.817749,2.0,19645.61962,-361.7607599999974,Hold
25,2018-02-07,19.0,1084.969971,1037.128784,1.0,20614.429449,607.0490690000006,Sell
26,2018-02-08,19.0,1059.869995,1061.993774,0.0,20137.529905,130.14952500000072,Buy
27,2018-02-09,19.0,1025.880005,1012.296082,1.0,19491.720095,-515.6602849999981,Sell
28,2018-02-12,19.0,1056.670044,1004.419128,3.0,20076.730836,69.35045600000012,Pass
29,2018-02-13,19.0,1050.0,1052.918457,0.0,19950.0,-57.380379999998695,Buy
30,2018-02-14,19.0,1054.319946,1054.473389,2.0,20032.078974,24.69859400000132,Hold
31,2018-02-15,19.0,1083.449951,1057.164917,1.0,20585.549069,578.1686890000019,Sell
32,2018-02-16,19.0,1093.380005,1074.463989,3.0,20774.220095,766.8397150000019,Pass
33,2018-02-20,19.0,1092.76001,1098.777832,0.0,20762.44019,755.0598100000025,Buy
34,2018-02-21,19.0,1109.099976,1097.157227,1.0,21072.899544,1065.5191640000012,Sell
35,2018-02-22,19.0,1119.170044,1114.535034,3.0,21264.230836,1256.8504560000001,Pass
36,2018-02-23,19.0,1118.660034,1112.320923,3.0,21254.540646,1247.1602660000026,Pass
37,2018-02-26,19.0,1131.859985,1115.491211,3.0,21505.339715000002,1497.9593350000032,Pass
38,2018-02-27,19.0,1143.699951,1136.274292,3.0,21730.299069,1722.918689000002,Pass
39,2018-02-28,19.0,1122.0,1123.773682,0.0,21318.0,1310.6196200000013,Buy
40,2018-03-01,19.0,1109.540039,1110.068481,2.0,21081.260741,1073.8803609999995,Hold
41,2018-03-02,19.0,1057.97998,1074.477661,2.0,20101.61962,94.23924000000261,Hold
42,2018-03-05,19.0,1078.130005,1057.329224,1.0,20484.470095,477.0897150000019,Sell
