,Date,number shares,open,prediction,status,balance,profit/loss,Actual Status
0,2018-01-02,102.0,196.100006,201.674165,0.0,20002.2,0.0,Buy
1,2018-01-03,102.0,202.050003,202.194165,2.0,20609.100306,606.9003059999995,Hold
2,2018-01-04,102.0,206.199997,202.894165,1.0,21032.399694,1030.199693999999,Sell
3,2018-01-05,102.0,207.25,205.060318,3.0,21139.5,1137.2999999999993,Pass
4,2018-01-08,102.0,210.020004,206.4450531,3.0,21422.040408,1419.840408,Pass
5,2018-01-09,102.0,212.110001,208.9409027,3.0,21635.220102,1633.0201019999986,Pass
6,2018-01-10,104.0,207.570007,209.0727387,0.0,21587.280728,1585.0807280000008,Buy
7,2018-01-11,104.0,214.289993,207.5988312,1.0,22286.159272,2283.959272,Sell
8,2018-01-12,104.0,217.179993,213.2823639,3.0,22586.719272,2584.5192719999977,Pass
9,2018-01-16,104.0,224.240005,215.6474762,3.0,23320.96052,3318.76052,Pass
10,2018-01-17,104.0,221.0,216.723526,3.0,22984.0,2981.7999999999993,Pass
11,2018-01-18,104.0,220.339996,215.9341126,3.0,22915.359584,2913.159584000001,Pass
12,2018-01-19,104.0,222.75,216.1402741,3.0,23166.0,3163.7999999999993,Pass
13,2018-01-22,104.0,222.0,217.8928833,3.0,23088.0,3085.7999999999993,Pass
14,2018-01-23,104.0,255.050003,220.3334045,3.0,26525.200312,6523.000312,Pass
15,2018-01-24,104.0,250.880005,245.4576721,3.0,26091.520520000002,6089.320520000001,Pass
16,2018-01-25,104.0,263.0,246.7068634,3.0,27352.0,7349.799999999999,Pass
17,2018-01-26,104.0,271.48999,257.4331665,3.0,28234.958959999996,8232.758959999996,Pass
18,2018-01-29,104.0,274.200012,266.0016174,3.0,28516.801248000003,8514.601248000003,Pass
19,2018-01-30,104.0,277.0,271.2662048,3.0,28808.0,8805.8,Pass
20,2018-01-31,104.0,281.940002,270.0159302,3.0,29321.760208,9319.560207999999,Pass
21,2018-02-01,110.0,266.410004,266.8341065,0.0,29305.100440000002,9302.900440000001,Buy
22,2018-02-02,110.0,263.0,260.5779114,1.0,28930.0,8927.8,Sell
23,2018-02-05,110.0,262.0,259.9071045,3.0,28820.0,8817.8,Pass
24,2018-02-06,110.0,247.699997,247.4057465,3.0,27246.99967,7244.79967,Pass
25,2018-02-07,110.0,266.579987,242.5478973,3.0,29323.798570000003,9321.598570000002,Pass
26,2018-02-08,110.0,267.079987,261.5307617,3.0,29378.798570000003,9376.598570000002,Pass
27,2018-02-09,110.0,253.850006,247.3765869,3.0,27923.50066,7921.300660000001,Pass
28,2018-02-12,110.0,252.139999,234.1018219,3.0,27735.39989,7733.19989,Pass
29,2018-02-13,110.0,257.290009,246.406311,3.0,28301.90099,8299.700989999998,Pass
30,2018-02-14,110.0,260.470001,251.9673004,3.0,28651.70011,8649.50011,Pass
31,2018-02-15,110.0,270.029999,257.5326538,3.0,29703.29989,9701.099889999998,Pass
32,2018-02-16,110.0,278.730011,264.8569336,3.0,30660.301209999998,10658.101209999997,Pass
33,2018-02-20,110.0,277.73999,273.0862732,3.0,30551.398899999997,10549.198899999996,Pass
34,2018-02-21,110.0,282.070007,274.0351257,3.0,31027.700769999996,11025.500769999995,Pass
35,2018-02-22,110.0,283.880005,277.5589294,3.0,31226.80055,11224.60055,Pass
36,2018-02-23,110.0,281.0,271.8104553,3.0,30910.0,10907.8,Pass
37,2018-02-26,110.0,288.75,275.2757568,3.0,31762.5,11760.3,Pass
38,2018-02-27,110.0,294.769989,284.8984375,3.0,32424.698790000002,12422.498790000001,Pass
39,2018-02-28,110.0,293.100006,288.6963196,3.0,32241.00066,12238.80066,Pass
40,2018-03-01,110.0,292.75,288.8987122,3.0,32202.5,12200.3,Pass
41,2018-03-02,110.0,284.649994,281.5500488,3.0,31311.49934,11309.299339999998,Pass
42,2018-03-05,110.0,302.850006,280.920929,3.0,33313.50066,13311.300659999997,Pass
43,2018-03-06,110.0,319.880005,296.2199707,3.0,35186.80055,15184.60055,Pass
44,2018-03-07,110.0,320.0,317.0828247,3.0,35200.0,15197.8,Pass
45,2018-03-08,110.0,322.200012,314.8910523,3.0,35442.00132,15439.801320000002,Pass
46,2018-03-09,110.0,321.329987,314.420166,3.0,35346.29857,15344.098569999998,Pass
47,2018-03-12,110.0,333.559998,321.3004456,3.0,36691.599780000004,16689.399780000003,Pass
48,2018-03-13,110.0,323.869995,319.4532471,3.0,35625.69945,15623.49945,Pass
49,2018-03-14,110.0,318.160004,313.4685059,3.0,34997.60044,14995.400440000001,Pass
50,2018-03-15,110.0,323.170013,318.4360962,3.0,35548.70143,15546.50143,Pass
51,2018-03-16,110.0,321.420013,318.9331665,3.0,35356.20143,15354.00143,Pass
52,2018-03-19,111.0,315.799988,319.1931152,0.0,35053.798667999996,15051.598667999995,Buy
53,2018-03-20,111.0,313.26001,306.8657837,1.0,34771.861110000005,14769.661110000005,Sell
54,2018-03-21,111.0,316.350006,312.9317932,3.0,35114.850666,15112.650665999998,Pass
55,2018-03-22,112.0,313.070007,314.8461609,0.0,35063.840784,15061.640784,Buy
56,2018-03-23,112.0,307.410004,305.0135498,1.0,34429.920448000004,14427.720448000004,Sell
57,2018-03-26,112.0,309.359985,299.2138977,3.0,34648.31832,14646.118319999998,Pass
58,2018-03-27,112.0,322.48999,301.0014343,3.0,36118.87888,16116.678879999996,Pass
59,2018-03-28,112.0,298.390015,295.5715027,3.0,33419.68168,13417.48168,Pass
60,2018-03-29,112.0,287.0,279.2264404,3.0,32144.0,12141.8,Pass
61,2018-04-02,112.0,291.940002,273.3026733,3.0,32697.280224,12695.080223999998,Pass
62,2018-04-03,112.0,285.450012,272.4273071,3.0,31970.401344,11968.201344000001,Pass
63,2018-04-04,116.0,273.630005,275.4828491,0.0,31741.080579999998,11738.880579999997,Buy
64,2018-04-05,116.0,293.149994,268.5037842,1.0,34005.399304,14003.199303999998,Sell
65,2018-04-06,116.0,289.100006,287.1226196,3.0,33535.600696,13533.400696,Pass
66,2018-04-09,116.0,291.769989,283.4635315,3.0,33845.318724000004,13843.118724000004,Pass
67,2018-04-10,116.0,297.679993,287.1332092,3.0,34530.879188000006,14528.679188000006,Pass
68,2018-04-11,116.0,302.880005,289.8692932,3.0,35134.080579999994,15131.880579999994,Pass
69,2018-04-12,116.0,309.720001,300.8049316,3.0,35927.520116,15925.320115999999,Pass
70,2018-04-13,116.0,317.290009,306.2145081,3.0,36805.641043999996,16803.441043999996,Pass
71,2018-04-16,116.0,315.98999,307.8497925,3.0,36654.83884,16652.638839999996,Pass
72,2018-04-17,116.0,329.660004,303.1899109,3.0,38240.560464,18238.360464,Pass
73,2018-04-18,116.0,336.299988,325.3339844,3.0,39010.798608,19008.598607999997,Pass
74,2018-04-19,117.0,332.880005,333.7814636,0.0,38946.960585,18944.760585,Buy
75,2018-04-20,117.0,332.220001,328.7757568,1.0,38869.740117,18867.540117,Sell
76,2018-04-23,117.0,329.149994,327.8903503,3.0,38510.549298,18508.349297999997,Pass
77,2018-04-24,117.0,319.220001,317.7364197,3.0,37348.740117,17346.540117,Pass
78,2018-04-25,117.0,306.369995,301.3400574,3.0,35845.289415,15843.089414999999,Pass
79,2018-04-26,117.0,310.0,290.8631897,3.0,36270.0,16267.8,Pass
80,2018-04-27,117.0,316.25,304.9255066,3.0,37001.25,16999.05,Pass
81,2018-04-30,117.0,311.070007,305.9388428,3.0,36395.190818999996,16392.990818999995,Pass
82,2018-05-01,117.0,310.359985,309.9455566,3.0,36312.118245,16309.918244999997,Pass
83,2018-05-02,117.0,311.649994,306.1483765,3.0,36463.049298,16460.849297999997,Pass
84,2018-05-03,117.0,312.589996,310.2567139,3.0,36573.029532,16570.829532,Pass
85,2018-05-04,117.0,308.709991,305.0906372,3.0,36119.068947,16116.868946999999,Pass
86,2018-05-07,117.0,321.98999,307.2304077,3.0,37672.82883,17670.628829999998,Pass
87,2018-05-08,117.0,325.899994,320.2910767,3.0,38130.299298,18128.099297999997,Pass
88,2018-05-09,117.0,328.790009,324.5112,3.0,38468.431053,18466.231053,Pass
89,2018-05-10,117.0,331.5,329.6280823,3.0,38785.5,18783.3,Pass
90,2018-05-11,117.0,329.649994,329.4321594,3.0,38569.049298,18566.849297999997,Pass
91,2018-05-14,117.0,327.25,326.5934753,3.0,38288.25,18286.05,Pass
92,2018-05-15,117.0,325.940002,329.0865784,0.0,38134.980234,18132.780234,Buy
93,2018-05-16,117.0,326.279999,323.8036499,1.0,38174.759883,18172.559882999998,Sell
94,2018-05-17,117.0,327.529999,326.9030762,3.0,38321.009883,18318.809882999998,Pass
95,2018-05-18,117.0,324.899994,324.6482849,3.0,38013.299298,18011.099297999997,Pass
