,Date,number shares,open,prediction,status,balance,profit/loss,Actual Status
0,2018-01-02,117.0,170.160004,172.0459168,0.0,19908.72047,0.0,Buy
1,2018-01-03,117.0,172.529999,173.0259168,2.0,20186.009883,277.2894129999986,Hold
2,2018-01-04,117.0,172.539993,173.0959168,2.0,20187.179181,278.4587109999993,Hold
3,2018-01-05,117.0,173.440002,173.2199249,1.0,20292.480234,383.75976399999854,Sell
4,2018-01-08,117.0,174.350006,174.1809845,3.0,20398.950702000002,490.2302320000017,Pass
5,2018-01-09,116.0,174.550003,175.0140991,0.0,20247.800348,339.07987800000046,Buy
6,2018-01-10,116.0,173.160004,174.5149689,2.0,20086.560464,177.83999399999811,Hold
7,2018-01-11,116.0,174.589996,174.1221619,1.0,20252.439536,343.7190660000015,Sell
8,2018-01-12,116.0,176.179993,175.5658875,3.0,20436.879188,528.1587179999988,Pass
9,2018-01-16,116.0,177.899994,176.7136841,3.0,20636.399304,727.6788339999985,Pass
10,2018-01-17,117.0,176.149994,177.1746826,0.0,20609.549297999998,700.8288279999979,Buy
11,2018-01-18,117.0,179.369995,176.188858,1.0,20986.289415,1077.568944999999,Sell
12,2018-01-19,117.0,178.610001,179.2609253,0.0,20897.370117000002,988.649647000002,Buy
13,2018-01-22,117.0,177.300003,178.4368134,2.0,20744.100351,835.3798810000008,Hold
14,2018-01-23,117.0,177.300003,177.6296997,2.0,20744.100351,835.3798810000008,Hold
15,2018-01-24,117.0,177.25,177.8455811,2.0,20738.25,829.5295299999998,Hold
16,2018-01-25,117.0,174.509995,174.3267517,1.0,20417.669415,508.9489450000001,Sell
17,2018-01-26,117.0,172.0,171.7169037,3.0,20124.0,215.2795299999998,Pass
18,2018-01-29,118.0,170.160004,171.2735748,0.0,20078.880471999997,170.1600019999969,Buy
19,2018-01-30,118.0,165.529999,168.375946,2.0,19532.539882,-376.18058799999926,Hold
20,2018-01-31,118.0,166.869995,166.1122284,1.0,19690.65941,-218.06106,Sell
21,2018-02-01,117.0,167.169998,167.8166657,0.0,19558.889766,-349.83070399999997,Buy
22,2018-02-02,117.0,166.0,168.0769806,2.0,19422.0,-486.7204700000002,Hold
23,2018-02-05,117.0,159.100006,161.6791687,2.0,18614.700702000002,-1294.0197679999983,Hold
24,2018-02-06,117.0,154.830002,157.7313232,2.0,18115.110234,-1793.6102360000004,Hold
25,2018-02-07,117.0,163.089996,156.0316773,1.0,19081.529532,-827.1909379999997,Sell
26,2018-02-08,119.0,160.289993,160.6640015,0.0,19074.509167,-834.211303,Buy
27,2018-02-09,119.0,157.070007,156.7780762,1.0,18691.330833,-1217.3896370000002,Sell
28,2018-02-12,119.0,158.5,152.4048309,3.0,18861.5,-1047.2204700000002,Pass
29,2018-02-13,119.0,161.949997,159.302948,3.0,19272.049643,-636.6708270000017,Pass
30,2018-02-14,118.0,163.039993,163.1958771,0.0,19238.719174,-670.0012959999985,Buy
31,2018-02-15,118.0,169.789993,164.4103851,1.0,20035.219174,126.49870400000145,Sell
32,2018-02-16,118.0,172.360001,170.3037415,3.0,20338.480118,429.7596479999993,Pass
33,2018-02-20,118.0,172.050003,172.9338989,0.0,20301.900354,393.17988400000104,Buy
34,2018-02-21,118.0,172.830002,172.5866394,1.0,20393.940236000002,485.219766000002,Sell
35,2018-02-22,118.0,171.800003,172.1839294,0.0,20272.400354,363.67988400000104,Buy
