,Date,number shares,open,prediction,status,balance,profit/loss,Actual Status
0,2018-01-02,232.0,86.129997,84.25346575,0.0,19982.1593,0.0,Buy
1,2018-01-03,232.0,86.059998,83.58746574,1.0,19965.919535999998,-16.239764000001742,Sell
2,2018-01-04,232.0,86.589996,84.41929006,3.0,20088.879072,106.71977200000038,Pass
3,2018-01-05,232.0,87.660004,85.01355157,3.0,20337.120928,354.9616280000009,Pass
4,2018-01-08,232.0,88.199997,84.30131099,3.0,20462.399304,480.2400039999993,Pass
5,2018-01-09,232.0,88.650002,85.4229069,3.0,20566.800464,584.6411640000006,Pass
6,2018-01-10,232.0,87.860001,84.07725049,3.0,20383.520232,401.3609319999996,Pass
7,2018-01-11,232.0,88.129997,84.63101071,3.0,20446.159304,464.00000400000135,Pass
8,2018-01-12,232.0,88.669998,84.92509778,3.0,20571.439536,589.2802360000023,Pass
9,2018-01-16,232.0,90.099998,84.72657707,3.0,20903.199536,921.0402360000007,Pass
10,2018-01-17,232.0,89.080002,86.21695975,3.0,20666.560464,684.401163999999,Pass
11,2018-01-18,232.0,89.800003,85.89899471,3.0,20833.600696,851.441396000002,Pass
12,2018-01-19,232.0,90.139999,85.01010299,3.0,20912.479768,930.3204680000017,Pass
13,2018-01-22,232.0,90.0,86.00038833,3.0,20880.0,897.8407000000007,Pass
14,2018-01-23,232.0,91.900002,86.0117186,3.0,21320.800464,1338.6411640000006,Pass
15,2018-01-24,232.0,92.550003,86.55076007,3.0,21471.600696,1489.441396000002,Pass
16,2018-01-25,232.0,92.470001,86.61322909,3.0,21453.040232,1470.880932,Pass
17,2018-01-26,232.0,93.120003,87.49616326,3.0,21603.840696,1621.681396,Pass
18,2018-01-29,232.0,95.139999,87.78904559,3.0,22072.479768,2090.3204680000017,Pass
19,2018-01-30,232.0,93.300003,87.01127118,3.0,21645.600696,1663.441396000002,Pass
20,2018-01-31,232.0,93.75,87.31430784,3.0,21750.0,1767.8407000000007,Pass
21,2018-02-01,232.0,94.790001,87.70997057,3.0,21991.280232,2009.1209320000016,Pass
22,2018-02-02,232.0,93.639999,88.22610839,3.0,21724.479768,1742.3204680000017,Pass
23,2018-02-05,232.0,90.559998,89.78387694,3.0,21009.919535999998,1027.7602359999983,Pass
24,2018-02-06,241.0,86.889999,88.47860946,0.0,20940.489759,958.3304590000007,Buy
25,2018-02-07,241.0,90.489998,88.99421796,1.0,21808.089518,1825.9302180000013,Sell
26,2018-02-08,241.0,89.709999,89.64037901,3.0,21620.109759,1637.9504589999997,Pass
27,2018-02-09,250.0,86.300003,89.03560181,0.0,21575.00075,1592.84145,Buy
28,2018-02-12,250.0,88.739998,89.04645679,2.0,22184.9995,2202.8402000000024,Hold
29,2018-02-13,250.0,88.93,89.39986041,2.0,22232.5,2250.3407000000007,Hold
30,2018-02-14,250.0,88.510002,89.17565019,2.0,22127.5005,2145.341199999999,Hold
31,2018-02-15,250.0,91.209999,89.76029574,1.0,22802.49975,2820.3404499999997,Sell
32,2018-02-16,250.0,92.449997,89.54924465,3.0,23112.49925,3130.3399500000014,Pass
33,2018-02-20,250.0,91.480003,90.03416794,3.0,22870.00075,2887.84145,Pass
34,2018-02-21,250.0,92.980003,89.82353455,3.0,23245.00075,3262.84145,Pass
35,2018-02-22,250.0,92.050003,89.72287381,3.0,23012.50075,3030.34145,Pass
36,2018-02-23,250.0,93.599998,89.77903657,3.0,23399.999499999998,3417.8401999999987,Pass
37,2018-02-26,250.0,94.400002,90.75221376,3.0,23600.000500000002,3617.8412000000026,Pass
38,2018-02-27,250.0,95.739998,90.08560074,3.0,23934.9995,3952.8402000000024,Pass
39,2018-02-28,250.0,94.839996,90.99658366,3.0,23709.999,3727.8397000000004,Pass
40,2018-03-01,250.0,93.989998,90.25460336,3.0,23497.4995,3515.3402000000024,Pass
41,2018-03-02,250.0,91.580002,90.67470043,3.0,22895.0005,2912.841199999999,Pass
42,2018-03-05,250.0,92.339996,92.20100323,3.0,23084.999,3102.8397000000004,Pass
43,2018-03-06,250.0,94.339996,90.81321716,3.0,23584.999,3602.8397000000004,Pass
44,2018-03-07,250.0,93.160004,91.02562186,3.0,23290.001,3307.841700000001,Pass
45,2018-03-08,250.0,94.269997,91.51620888,3.0,23567.49925,3585.3399500000014,Pass
46,2018-03-09,250.0,95.290001,91.01197377,3.0,23822.50025,3840.3409500000016,Pass
47,2018-03-12,250.0,96.5,92.9185332,3.0,24125.0,4142.840700000001,Pass
48,2018-03-13,250.0,97.0,91.388361,3.0,24250.0,4267.840700000001,Pass
49,2018-03-14,250.0,95.120003,92.93584057,3.0,23780.00075,3797.84145,Pass
50,2018-03-15,250.0,93.529999,92.70058703,3.0,23382.499750000003,3400.3404500000033,Pass
51,2018-03-16,250.0,94.68,93.00924482,3.0,23670.0,3687.8407000000007,Pass
52,2018-03-19,250.0,93.739998,92.06224948,3.0,23434.9995,3452.8402000000024,Pass
53,2018-03-20,250.0,93.050003,91.99550091,3.0,23262.50075,3280.34145,Pass
54,2018-03-21,250.0,92.93,91.86316222,3.0,23232.5,3250.3407000000007,Pass
55,2018-03-22,254.0,91.269997,92.02082193,0.0,23182.579238000002,3200.4199380000027,Buy
56,2018-03-23,254.0,89.5,92.2358719,2.0,22733.0,2750.8407000000007,Hold
